name,phone,address,company,latitude,longitude
강동 패스트레인 서비스 센터 (도이치 모터스),02-488-8766,서울 강동구 양재대로 1571 홈플러스강동점 지하 4층,bmw,37.5457145865749,127.14225531407
강릉 서비스 센터 (코오롱 모터스),033- 800-7301,강원특별자치도 강릉시 율곡로 3064,bmw,37.7754209889786,128.888407422408
강북 서비스 센터 (한독 모터스),02-3444-7301,서울특별시 강북구 도봉로 101,bmw,37.6180605290386,127.029052159196
강서 서비스 센터 (바바리안 모터스),02-2661-7401,서울특별시 강서구 공항대로 59,bmw,37.5613607326838,126.813976481069
고양 IKEA 패스트레인 서비스 센터 (바바리안 모터스),031-994-7302,"경기도 고양시 덕양구 권율대로 420 (도내동), 이케아 고양점 P2 주차장",bmw,37.6295889786577,126.863123845458
관평 서비스 센터 (코오롱 모터스),042-721-7301,대전광역시 유성구 테크노중앙로 77-69,bmw,36.4237018376951,127.400784301103
광주 서비스 센터 (코오롱 모터스),062-675-7301,광주광역시 남구 송암로24번길 55,bmw,35.1108987932128,126.883888807895
광주 광천 패스트레인 서비스 센터 (코오롱 모터스),062-367-7301,광주광역시 서구 농성동 460-17,bmw,35.1596126900222,126.884192360434
광주 상무 패스트레인 서비스 센터 (한독 모터스 ),062-384-7301,광주광역시 서구 상무대로 855,bmw,35.1500391699456,126.855119094032
광주 평동 서비스 센터 (한독 모터스),062-383-7301,광주광역시 광산구 평동산단로 170-19,bmw,35.122502606134,126.770994800685
교대 서비스 센터 (코오롱 모터스),02-586-3331,서울특별시 서초구 서초동 1596-5,bmw,37.487528736073,127.012524402286
구미 서비스 센터 (코오롱 모터스),054-464-7301,경상북도 구미시 구미대로 198,bmw,36.104256655986,128.363347273432
구로 서비스 센터  (바바리안 모터스),02-2039-7301,서울특별시 구로구 안양천로 537길 16,bmw,37.5027737492236,126.869696174711
구리 서비스 센터 (도이치 모터스),031-567-7601,경기도 구리시 벌말로 166,bmw,37.5911828965882,127.150001189875
군산 서비스 센터 (내쇼날 모터스),063-451-7501,전라북도 군산시 번영로 62,bmw,35.9714630445162,126.728367136827
군포 서비스 센터 (삼천리 모터스),031-8068-8501,경기도 군포시 당정로27번길 11,bmw,37.3507564927416,126.954258374926
김해 서비스 센터 (코오롱 모터스),055-322-7301,경상남도 김해시 김해대로2324번길 40-31,bmw,35.2255639322006,128.878777858605
남양주 서비스 센터 (도이치 모터스),031-554-7106,경기도 남양주시 다산중앙로 19번길 25-29,bmw,37.6136441002691,127.154622508267
대구 서비스 센터 (코오롱 모터스),053-559-7301,대구광역시 동구 안심로55길 39,bmw,35.869784172387,128.715655606765
대구 수성 패스트레인 서비스 센터 (코오롱 모터스),053-768-7301,대구광역시 수성구 청수로 50,bmw,35.8402180791562,128.613550049413
대전 서비스 센터 (코오롱 모터스),042-633-7301,대전광역시 대덕구 신탄진로 315번길 20,bmw,36.4075831666174,127.423398175143
대전 유성 서비스 센터 (코오롱 모터스),042-826-7201,대전광역시 유성구 원신흥남로12번길 38-6,bmw,36.3333174744137,127.340096826033
대치 서비스 센터 (코오롱 모터스),02-569-7401,서울특별시 강남구 영동대로 340,bmw,37.5050645594386,127.065830066204
도곡 패스트레인 서비스 센터 (도이치 모터스),02-575-7601,서울특별시 강남구 논현로 28길 17,bmw,37.4832153105362,127.043696644342
동대문 서비스 센터 (도이치 모터스),02-2244-7601,서울특별시 동대문구 고미술로 91,bmw,37.5649143103194,127.05667646418
동탄 서비스 센터 (삼천리 모터스),(031- 8068-7501,경기 오산시 잔다리안길 28,bmw,37.1876589449595,127.038848687398
목포 서비스 센터 (내쇼날 모터스),061-287-7501,전라남도 목포시 대양로 101,bmw,34.8218067376625,126.390917979965
미사 서비스 센터 (도이치 모터스),031-794-7607,경기도 하남시 덕풍북로 192,bmw,37.5525160758906,127.209444100511
반포 서비스 센터 (코오롱 모터스),02-585-7301,서울 서초구 신반포로 301,bmw,37.5099932785498,127.016711331938
방배 서비스 센터 (한독 모터스),02-3477-7401,서울특별시 서초구 방배로 218,bmw,37.4927581359784,126.990882351222
부산 광안리 서비스 센터 (코오롱 모터스),051-327-7301,부산광역시 수영구 광남로 135,bmw,35.1537666062735,129.116769394485
부산 금정 서비스 센터 (동성 모터스),051-712-7303,부산광역시 금정구 중앙대로 1603,bmw,35.2279248394468,129.089646368635
부산 롯데 패스트레인 서비스 센터 (동성 모터스),051-792-1810,부산광역시 부산진구 신천대로 241 부산 롯데마트 6F,bmw,35.1633069816999,129.049315888877
부산 사상 서비스 센터 (동성 모터스),051-712-7309,부산광역시 사상구 가야대로 163,bmw,35.1500486297933,128.990478970821
부산 서면 서비스 센터 (동성 모터스),051-819-7301,부산광역시 부산진구 동성로 135,bmw,35.160535930409,129.064208257915
부산 해운대 서비스 센터 (동성 모터스),051-731-7303,부산광역시 해운대구 해운대해변로 299,bmw,35.161214866382,129.163477671789
부천 서비스 센터 (코오롱 모터스),032-676-7301,경기도 부천시 신흥로 441번길 26,bmw,37.5237741826347,126.774582552365
분당(궁내) 서비스 센터 (한독 모터스),031-8016-7301,경기도 성남시 분당구 대왕판교로 331,bmw,37.373267203817,127.101385513452
분당 서비스 센터 (코오롱 모터스),031-711-7401,경기도 성남시 분당구 새마을로51번길 20,bmw,37.3846606525356,127.137748206864
서대구 중앙 서비스 센터 (한독 모터스),053-655-7301,대구광역시 서구 와룡로 425,bmw,35.870839533679,128.537334762407
서대구 패스트레인 서비스 센터 (한독 모터스),053-653-7301,대구광역시 서구 달구벌대로 1841,bmw,35.8608869005369,128.56574724641
서초 중앙 서비스 센터 (한독 모터스),02-466-7301,서울특별시 서초구 효령로 55길 45-13,bmw,37.4866501354097,127.013590048657
서초 패스트레인 서비스 센터 (한독 모터스),02-521-7301,서울특별시 서초구 반포대로 72,bmw,37.486928673981,127.010587075276
서산 서비스 센터 (내쇼날 모터스),041-664-7501,충청남도 서산시 중앙로 323,bmw,36.7650037170701,126.4807707109
성동 패스트레인 서비스 센터 (도이치 모터스),02-2282-3580,서울특별시 성동구 고산자로 348,bmw,37.570523648373,127.038003801303
성남 서비스 센터 (도이치 모터스),031-721-7601,경기도 성남시 중원구 둔촌대로 356,bmw,37.4315545006578,127.157568985516
성산 서비스 센터  (코오롱 모터스),02-375-7301,서울특별시 마포구 월드컵로36길 22,bmw,37.5666192947613,126.903948795384
성수 서비스 센터  (도이치 모터스),02-2170-7100,서울특별시 성동구 동일로 111,bmw,37.5426005650895,127.063734291064
성수 서비스팩토리  (도이치 모터스),02-2170-7100,서울특별시 성동구 성수이로22길 59,bmw,37.5431277680328,127.063514767091
세종 서비스 센터 (삼천리 모터스),044-410-3201,세종특별자치시 장군면 장기로 650,bmw,36.4894521392913,127.209935548808
송도 컴플렉스 서비스 센터 (바바리안 모터스),032-710-7401,인천광역시 연수구 첨단대로 124번길 74,bmw,37.3601707479674,126.652114626488
송파 서비스 센터 (도이치 모터스),02-415-7601,서울특별시 송파구 도곡로 444,bmw,37.5049746614281,127.077661188164
수원 서비스 센터 (한독 모터스),031-206-7501,경기도 용인시 기흥구 중부대로 266,bmw,37.2695577874482,127.09705368171
수원 오토월드 서비스 센터 (도이치 모터스),031-5173-7100,경기 수원시 권선구 권선로 308-5(고색동) 지하 1층 M Performance Garage,bmw,37.2580678394296,126.987838793071
순천 서비스 센터 (코오롱 모터스),061-745-7301,전라남도 순천시 서면 백강로 609,bmw,34.9845688681838,127.513968415387
시흥 서비스 센터 (코오롱 모터스),031-8042-7311,경기도 시흥시 매화산단2길 44,bmw,37.4127266746155,126.821097987332
원주 서비스 센터 (도이치 모터스),033-734-7301,강원도 원주시 북원로 2539,bmw,37.3710280724157,127.94103994976
안산 서비스 센터 (삼천리 모터스),031-8068-8401,경기도 안산시 상록구 선진6길 24,bmw,37.2813865789638,126.845619245053
안양 서비스 센터 (삼천리 모터스),031-8068-7601,경기도 안양시 동안구 시민대로 116(호계동),bmw,37.3867797941009,126.945750950412
양재 서비스 센터 (도이치 모터스),02-575-7602,서울특별시 서초구 논현로 7길 7,bmw,37.4727248945361,127.048674053803
영등포 패스트레인 서비스 센터 (바바리안 모터스),02-6956-7401,서울시 영등포구 영중로 125 (영등포 8가),bmw,37.5278167645388,126.904683469106
오포 서비스 센터 (코오롱 모터스),031-726-7301,경기도 광주시 오포읍 신현로 86-5,bmw,37.3594885845889,127.156746683959
울산 서비스 센터 (동성 모터스),052-268-7306,울산광역시 남구 돋질로 147,bmw,35.5407005299053,129.321639046129
울산 진장 롯데 패스트레인 (동성모터스),052-702-8361,울산 북구 진장유통로 64 롯데마트 진장점 3층,bmw,35.5760045694204,129.359024977244
의정부 서비스 센터 (코오롱 모터스),031-874-7301,경기도 의정부시 동일로 192번길 11,bmw,37.706422264897,127.058113012897
인천 서비스 센터 (바바리안 모터스),032-881-7401,인천광역시 제물포구 서해대로 396,bmw,37.4616979732308,126.632818644143
인천 계양 서비스 센터 (바바리안 모터스),032-721-7301,인천 계양구 서운산단로 2길 6,bmw,37.5320505217278,126.756748972148
일산 서비스 센터 (바바리안 모터스),031-966-7501,경기도 고양시 일산동구 무궁화로 383,bmw,37.6787775677417,126.801486015679
전주 서비스 센터 (내쇼날 모터스),063-211-0505,전북 전주시 덕진구 신복로 180,bmw,35.8645337282782,127.099165112016
제주 서비스 센터 (도이치 모터스),064-757-7601,제주특별자치도 제주시 동화로 66-2,bmw,33.5144182729311,126.572233882629
진주 서비스 센터 (동성 모터스),055-744-7301,경남 진주시 내동면 내동로123,bmw,35.1561053149668,128.080779889817
자유로 서비스 센터 (바바리안 모터스),031-994-7401,경기 고양시 일산서구 법곳길115번길 56-18,bmw,37.6607743305982,126.72262271016
창원 서비스 센터 (동성 모터스),055-256-7301,경상남도 창원시 마산회원구 봉양로 163,bmw,35.2182630979561,128.604576362085
천안 서비스 센터 (삼천리 모터스),041-572-7401,충청남도 천안시 서북구 천안대로 1265(신당동),bmw,36.8540959578548,127.154009091116
청주 서비스 센터 (삼천리 모터스),043-236-7501,충청북도 청주시 흥덕구 가로수로 754번길 15,bmw,36.6197887749267,127.383059399377
평택 서비스 센터 (내쇼날 모터스),031-656-7501,경기도 안성시 원곡면 청원로 1797,bmw,37.0409592576774,127.119664014145
춘천 서비스 센터 (코오롱 모터스),033-830-7301,강원특별자치도 춘천시 동면 춘천순환로 852,bmw,37.9146086445269,127.752342468175
판교 패스트레인 서비스 센터 (한독 모터스),031-602-7301,경기도 성남시 분당구 대왕판교로 381,bmw,37.3781190519301,127.101688649027
포항 서비스 센터 (동성 모터스),054-272-7306,경상북도 포항시 북구 새천년대로 569,bmw,36.0251188957995,129.352454594754
BMW 드라이빙 센터 패스트레인 서비스 센터 (바바리안 모터스),032-422-7301,인천광역시 영종구 공항동로 136,bmw,37.4626217708706,126.485428222603
